window_start,src_ip,network_packets_all_count,network_packets_dst_count,network_packets_src_count,network_ips_all_count,network_ips_dst_count,network_ips_src_count,network_macs_all_count,network_macs_dst_count,network_macs_src_count,network_ports_all_count,network_ports_dst_count,network_ports_src_count,network_protocols_all_count,network_protocols_dst_count,network_protocols_src_count,network_packet-size_avg,network_packet-size_max,network_packet-size_min,network_packet-size_std_deviation,network_payload-length_avg,network_payload-length_max,network_payload-length_min,network_payload-length_std_deviation,network_ip-length_avg,network_ip-length_max,network_ip-length_min,network_ip-length_std_deviation,network_header-length_avg,network_header-length_max,network_header-length_min,network_header-length_std_deviation,network_ttl_avg,network_ttl_max,network_ttl_min,network_ttl_std_deviation,network_ip-flags_avg,network_ip-flags_max,network_ip-flags_min,network_ip-flags_std_deviation,network_tcp-flags-ack_count,network_tcp-flags-fin_count,network_tcp-flags-psh_count,network_tcp-flags-rst_count,network_tcp-flags-syn_count,network_tcp-flags-urg_count,network_tcp-flags_avg,network_tcp-flags_max,network_tcp-flags_min,network_tcp-flags_std_deviation,network_window-size_avg,network_window-size_max,network_window-size_min,network_window-size_std_deviation,network_mss_avg,network_mss_max,network_mss_min,network_mss_std_deviation,network_time-delta_avg,network_time-delta_max,network_time-delta_min,network_time-delta_std_deviation,network_interval-packets,network_fragmentation-score,network_fragmented-packets,log_data-ranges_avg,log_data-ranges_max,log_data-ranges_min,log_data-ranges_std_deviation,log_data-types_count,log_interval-messages,log_messages_count
1785344378.318,192.168.10.20,16,16,16,3,2,1,3,2,1,24,8,16,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,16,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0.796366,1.316786,0.595331,0.170561,15,0.0,0,0.0,0,0,0.0,1,0.796366,16
1785344388.358,192.168.10.31,6,6,6,4,3,1,4,3,1,10,4,6,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,3,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1894.290686,4777.182579,2.97761,2313.632185,5,0.0,0,22.0,22,22,0.0,1,1894.290686,6
1785344388.358,192.168.10.50,38,38,38,8,7,1,8,7,1,22,13,9,2,2,2,216.578947,582,54,233.482968,182.578947,548,20,233.482968,202.578947,568,40,233.482968,20.0,20,20,0.0,64.0,64,64,0.0,1.0,2,0,1.0,19,3,0,10,3,0,18.578947,20,16,1.599861,10449.263158,65160,0,23691.524593,1460.0,1460,1460,0.0,255.708346,1010.399818,0.524521,344.982583,37,0.0,0,482.972973,528,20,136.503537,2,255.708346,38
1785344388.358,192.168.10.21,1044,1044,1044,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.756805,979.670286,0.19145,89.453379,1043,0.0,0,0.0,0,0,0.0,1,8.756805,1044
1785344388.358,192.168.10.20,11,11,11,2,1,1,2,1,1,16,8,8,1,1,1,71.818182,74,66,3.562894,37.818182,40,32,3.562894,57.818182,60,52,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,8,0,5.909091,17,2,6.388264,46856.909091,64240,502,28386.468586,1460.0,1460,1460,0.0,1.158214,2.234697,0.513554,0.532841,10,0.0,0,5.6,8,0,3.666061,1,1.158214,11
1785344388.358,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5170.312643,5170.312643,5170.312643,0.0,1,0.0,0,0.0,0,0,0.0,1,5170.312643,2
1785344388.358,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,55.75,60,51,3.269174,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2394.846598,2883.784771,1685.408115,513.479596,3,0.0,0,0.0,0,0,0.0,1,2394.846598,4
1785344388.358,192.168.10.22,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,7999.457836,7999.457836,7999.457836,0.0,1,0.0,0,0.0,0,0,0.0,1,7999.457836,2
1785344388.358,192.168.10.12,4,4,4,3,2,1,3,2,1,6,2,4,2,2,2,60.0,62,54,3.464102,26.0,28,20,3.464102,46.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,1,0,0,1,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,2753.274838,3005.141735,2254.19879,352.905181,3,0.0,0,2.666667,8,0,3.771236,1,2753.274838,4
1785344388.358,192.168.10.11,11,11,11,3,2,1,3,2,1,5,2,3,1,1,1,70.363636,88,54,9.67915,36.363636,54,20,9.67915,56.363636,74,40,9.67915,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,2,2,1,2,0,15.454545,24,2,6.9722,12045.090909,64240,0,24605.329923,1460.0,1460,1460,0.0,500.968266,2607.287169,0.716686,1000.540696,10,0.0,0,27.8,34,8,8.506468,1,500.968266,11
1785344398.472,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,54.75,57,50,2.861381,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2637.171825,3256.786108,1868.554115,576.453833,3,0.0,0,0.0,0,0,0.0,1,2637.171825,4
1785344398.472,192.168.10.21,1052,1052,1052,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.676183,972.659826,0.25034,88.703104,1051,0.0,0,0.0,0,0,0.0,1,8.676183,1052
1785344398.472,192.168.10.50,32,32,32,8,7,1,8,7,1,20,11,9,2,2,2,228.5625,582,54,238.522134,194.5625,548,20,238.522134,214.5625,568,40,238.522134,20.0,20,20,0.0,64.0,64,64,0.0,1.0,2,0,1.0,16,3,0,8,3,0,18.5625,20,16,1.539836,12376.625,65160,0,25357.296388,1460.0,1460,1460,0.0,292.653153,1007.493734,0.61512,374.738899,31,0.0,0,473.419355,528,20,148.809637,2,292.653153,32
1785344398.472,192.168.10.12,12,12,12,3,2,1,3,2,1,21,9,12,2,2,2,56.666667,62,54,3.771236,22.666667,28,20,3.771236,42.666667,48,40,3.771236,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,822.314631,3018.665314,0.793219,1271.483744,11,0.0,0,8.0,8,8,0.0,1,822.314631,12
1785344398.472,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,94.118008,2420.384169,0.410557,465.253456,26,0.0,0,2.153846,8,0,3.548481,1,94.118008,27
1785344398.472,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,394.647837,5002.0051,0.365973,1218.511655,17,0.0,0,17.647059,34,0,15.495507,1,394.647837,18
1785344398.472,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5469.817638,5469.817638,5469.817638,0.0,1,0.0,0,0.0,0,0,0.0,1,5469.817638,2
1785344398.472,192.168.10.31,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344398.472,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344408.588,192.168.10.21,1050,1050,1050,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.692151,971.103907,0.197172,87.848387,1049,0.0,0,0.0,0,0,0.0,1,8.692151,1050
1785344408.588,192.168.10.50,35,35,35,8,7,1,8,7,1,21,12,9,2,2,2,215.057143,582,54,232.323536,181.057143,548,20,232.323536,201.057143,568,40,232.323536,20.0,20,20,0.0,64.0,64,64,0.0,0.971429,2,0,0.999592,17,3,0,9,3,0,18.647059,20,16,1.531673,11648.588235,65160,0,24771.959824,1460.0,1460,1460,0.0,278.911955,1006.284237,0.430346,373.299765,34,0.0,0,526.176471,528,502,5.409526,2,278.911955,35
1785344408.588,192.168.10.31,6,6,6,4,3,1,4,3,1,10,4,6,2,2,2,62.833333,74,51,11.171641,28.833333,40,17,11.171641,48.833333,60,37,11.171641,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,3,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1882.929039,4706.153154,1.202822,2302.936081,5,0.0,0,22.4,23,22,0.489898,1,1882.929039,6
1785344408.588,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,55.0,58,50,3.082207,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2650.256157,3198.013306,1833.298922,588.763027,3,0.0,0,0.0,0,0,0.0,1,2650.256157,4
1785344408.588,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4603.407145,4603.407145,4603.407145,0.0,1,0.0,0,0.0,0,0,0.0,1,4603.407145,2
1785344408.588,192.168.10.12,12,12,12,4,3,1,4,3,1,21,10,11,2,2,2,56.0,62,54,3.464102,22.0,28,20,3.464102,42.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,681.566824,3002.874136,1.166105,1013.603926,11,0.0,0,8.0,8,8,0.0,1,681.566824,12
1785344408.588,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,278.741664,2300.847054,0.278711,680.268114,18,0.0,0,26.555556,34,8,9.038327,1,278.741664,19
1785344408.588,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.932005,2363.619328,0.505209,453.969066,26,0.0,0,2.153846,8,0,3.548481,1,93.932005,27
1785344408.588,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344418.668,192.168.10.21,1050,1050,1050,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.704618,983.383179,0.192642,88.999593,1049,0.0,0,0.0,0,0,0.0,1,8.704618,1050
1785344418.668,192.168.10.50,35,35,35,8,7,1,8,7,1,21,12,9,2,2,2,215.342857,582,54,232.163359,181.342857,548,20,232.163359,201.342857,568,40,232.163359,20.0,20,20,0.0,64.0,64,64,0.0,0.971429,2,0,0.999592,17,3,0,9,3,0,18.647059,20,16,1.531673,11648.588235,65160,0,24771.959824,1460.0,1460,1460,0.0,292.549358,1011.716366,0.430584,378.995393,34,0.0,0,522.411765,528,492,10.102759,2,292.549358,35
1785344418.668,192.168.10.12,12,12,12,3,2,1,3,2,1,21,9,12,2,2,2,56.666667,62,54,3.771236,22.666667,28,20,3.771236,42.666667,48,40,3.771236,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,818.668496,3002.96092,0.599623,1178.179324,11,0.0,0,7.272727,8,0,2.299838,1,818.668496,12
1785344418.668,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5391.448259,5391.448259,5391.448259,0.0,1,0.0,0,0.0,0,0,0.0,1,5391.448259,2
1785344418.668,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,53.25,57,50,2.58602,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2023.090998,2493.057489,1712.010145,338.075162,3,0.0,0,0.0,0,0,0.0,1,2023.090998,4
1785344418.668,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,294.561302,3158.696413,0.609875,835.641472,17,0.0,0,27.411765,34,8,8.561603,1,294.561302,18
1785344418.668,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344418.668,192.168.10.31,3,3,3,2,1,1,2,1,1,5,2,3,2,2,2,59.0,74,51,10.614456,25.0,40,17,10.614456,45.0,60,37,10.614456,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,2929.752469,5856.544256,2.960682,2926.791787,2,0.0,0,12.0,23,1,11.0,1,2929.752469,3
1785344418.668,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.842965,2419.25931,0.402451,465.083392,26,0.0,0,2.153846,8,0,3.548481,1,93.842965,27
1785344428.743,192.168.10.21,1049,1049,1049,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.716297,973.583221,0.193357,88.873664,1048,0.0,0,0.0,0,0,0.0,1,8.716297,1049
1785344428.743,192.168.10.50,35,35,35,8,7,1,8,7,1,21,12,9,2,2,2,214.685714,582,54,232.551042,180.685714,548,20,232.551042,200.685714,568,40,232.551042,20.0,20,20,0.0,64.0,64,64,0.0,1.028571,2,0,0.999592,18,3,0,9,3,0,18.5,20,16,1.607275,11029.777778,65160,0,24208.842924,1460.0,1460,1460,0.0,292.573739,1011.86657,0.357866,344.906963,34,0.0,0,494.529412,528,20,118.032208,2,292.573739,35
1785344428.743,192.168.10.22,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,8003.778219,8003.778219,8003.778219,0.0,1,0.0,0,0.0,0,0,0.0,1,8003.778219,2
1785344428.743,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,54.25,58,50,3.031089,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2671.32473,3436.212063,1976.270437,598.060687,3,0.0,0,0.0,0,0,0.0,1,2671.32473,4
1785344428.743,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,4636.618376,4636.618376,4636.618376,0.0,1,0.0,0,0.0,0,0,0.0,1,4636.618376,2
1785344428.743,192.168.10.11,19,19,19,4,3,1,4,3,1,20,10,10,1,1,1,63.473684,88,54,10.932176,29.473684,54,20,10.932176,49.473684,74,40,10.932176,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,17,2,2,9,2,0,17.368421,24,2,5.760213,6973.473684,64240,0,19643.68636,1460.0,1460,1460,0.0,311.130762,2786.203146,0.716686,791.057513,18,0.0,0,29.333333,34,8,8.164966,1,311.130762,19
1785344428.743,192.168.10.12,12,12,12,4,3,1,4,3,1,21,10,11,2,2,2,56.0,62,54,3.464102,22.0,28,20,3.464102,42.0,48,40,3.464102,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,9,0,0,9,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,640.682394,3005.590439,0.872135,960.361877,11,0.0,0,7.272727,8,0,2.299838,1,640.682394,12
1785344428.743,192.168.10.31,4,4,4,4,3,1,4,3,1,6,2,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1727.761269,5178.242683,2.359152,2439.85881,3,0.0,0,22.0,22,22,0.0,1,1727.761269,4
1785344428.743,192.168.10.20,27,27,27,4,3,1,4,3,1,32,8,24,1,1,1,73.111111,74,66,2.514157,39.111111,40,32,2.514157,59.111111,60,52,2.514157,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,3,1,0,0,24,0,3.592593,17,2,4.507272,57158.0,64240,502,20030.920897,1460.0,1460,1460,0.0,93.69222,2411.918163,0.368595,463.645283,26,0.0,0,2.153846,8,0,3.548481,1,93.69222,27
1785344438.85,192.168.10.21,1050,1050,1050,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.678049,981.87542,0.19002,89.819429,1049,0.0,0,0.0,0,0,0.0,1,8.678049,1050
1785344438.85,192.168.10.50,23,23,23,7,6,1,7,6,1,5,3,2,2,2,2,295.478261,582,54,251.427381,261.478261,548,20,251.427381,281.478261,568,40,251.427381,20.0,20,20,0.0,64.0,64,64,0.0,0.608696,2,0,0.920261,7,2,0,1,2,0,17.428571,20,16,1.293626,18908.0,65160,0,29252.839364,1460.0,1460,1460,0.0,411.640297,1010.886908,0.859737,394.585609,22,0.0,0,495.272727,528,0,108.379041,2,411.640297,23
1785344438.85,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,55.5,60,52,2.95804,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2314.712604,2622.888088,1945.310116,279.987543,3,0.0,0,0.0,0,0,0.0,1,2314.712604,4
1785344438.85,192.168.10.30,2,2,2,2,1,1,2,1,1,3,1,2,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,5031.467438,5031.467438,5031.467438,0.0,1,0.0,0,0.0,0,0,0.0,1,5031.467438,2
1785344438.85,192.168.10.12,11,11,11,3,2,1,3,2,1,20,9,11,2,2,2,56.181818,62,54,3.562894,22.181818,28,20,3.562894,42.181818,48,40,3.562894,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,8,0,0,8,0,0,20.0,20,20,0.0,0.0,0,0,0.0,0,0,0,0.0,810.665727,3004.685402,0.864506,1258.993407,10,0.0,0,6.4,8,0,3.2,1,810.665727,11
1785344438.85,192.168.10.11,18,18,18,3,2,1,3,2,1,19,9,10,1,1,1,64.0,88,54,10.994948,30.0,54,20,10.994948,50.0,74,40,10.994948,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,16,2,2,8,2,0,17.222222,24,2,5.883645,7360.888889,64240,0,20111.194917,1460.0,1460,1460,0.0,471.704932,4998.491049,0.783443,1332.981628,17,0.0,0,25.529412,34,8,8.015556,1,471.704932,18
1785344438.85,192.168.10.31,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,52.0,52,52,0.0,18.0,18,18,0.0,38.0,38,38,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344438.85,192.168.10.22,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,1,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,1,0.0,1
1785344438.85,192.168.10.20,16,16,16,3,2,1,3,2,1,24,8,16,1,1,1,74.0,74,74,0.0,40.0,40,40,0.0,60.0,60,60,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,16,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1.109791,2.024889,0.887156,0.29809,15,0.0,0,0.0,0,0,0.0,1,1.109791,16
1785344448.925,192.168.10.21,1045,1045,1045,2,1,1,2,1,1,11,1,10,1,1,1,554.0,554,554,0.0,520.0,520,520,0.0,540.0,540,540,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,8.738751,978.523493,0.239372,89.004287,1044,0.0,0,0.0,0,0,0.0,1,8.738751,1045
1785344448.925,192.168.10.50,35,35,35,8,7,1,8,7,1,21,12,9,2,2,2,215.371429,582,54,232.146639,181.371429,548,20,232.146639,201.371429,568,40,232.146639,20.0,20,20,0.0,64.0,64,64,0.0,0.971429,2,0,0.999592,17,3,0,9,3,0,18.647059,20,16,1.531673,11648.588235,65160,0,24771.959824,1460.0,1460,1460,0.0,285.237312,1009.179115,0.453711,312.101272,34,0.0,0,526.176471,528,502,5.409526,2,285.237312,35
1785344448.925,192.168.10.40,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,66.0,66,66,0.0,32.0,32,32,0.0,52.0,52,52,0.0,20.0,20,20,0.0,55.75,57,55,0.829156,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,2680.838426,3316.079378,1611.877441,760.333637,3,0.0,0,0.0,0,0,0.0,1,2680.838426,4
1785344448.925,192.168.10.31,4,4,4,3,2,1,3,2,1,7,3,4,2,2,2,63.0,74,52,11.0,29.0,40,18,11.0,49.0,60,38,11.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,2,0,2.0,2,2,0.0,64240.0,64240,64240,0.0,1460.0,1460,1460,0.0,1806.600412,5415.210724,2.085209,2551.672828,3,0.0,0,22.0,22,22,0.0,1,1806.600412,4
1785344448.925,192.168.10.12,4,4,4,2,1,1,2,1,1,5,1,4,1,1,1,62.0,62,62,0.0,28.0,28,28,0.0,48.0,48,48,0.0,20.0,20,20,0.0,64.0,64,64,0.0,2.0,2,2,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,3004.007498,3006.091833,3001.957178,1.688137,3,0.0,0,0.0,0,0,0.0,1,3004.007498,4
